รูปแบบการเดินทาง,วัตถุประสงค์,สาธารณะ/ส่วนบุคคล,หน่วยงาน,ยานพาหนะ/ท่า,วันที่,หน่วย,ปริมาณ
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือด่วนเจ้าพระยา,13/06/2025,คน,"11,330"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือคลองแสนแสบ,13/06/2025,คน,"21,768"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือข้ามฟากเจ้าพระยา,13/06/2025,คน,"23,418"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือไฟฟ้าเจ้าพระยา,13/06/2025,คน,"2,505"
ทางน้ำ,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,จท.,เรือภูมิภาค,13/06/2025,คน,"148,019"
ทางราง,การเดินทางระหว่างจังหวัด,สาธารณะ,รฟท.,รถไฟ,13/06/2025,คน,"77,403"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟม.,รถไฟฟ้าสายสีน้ำเงิน,13/06/2025,คน,"496,654"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟม.,รถไฟฟ้าสายสีม่วง,13/06/2025,คน,"86,400"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟม.,รถไฟฟ้าสายสีเหลือง,13/06/2025,คน,"54,799"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟม.,รถไฟฟ้าสายสีชมพู,13/06/2025,คน,"86,501"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟฟท.,รถไฟฟ้า ARL,13/06/2025,คน,"75,776"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,กทม.,รถไฟฟ้า BTS,13/06/2025,คน,"895,473"
ทางราง,การเดินทางภายในจังหวัด/กรุงเทพ,สาธารณะ,รฟฟท.,รถไฟฟ้าสายสีแดง,13/06/2025,คน,"42,999"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,ทอท.,ท่าอากาศยานสุวรรณภูมิ,13/06/2025,คน,"16,506"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,ทอท.,ท่าอากาศยานดอนเมือง,13/06/2025,คน,"24,052"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,ทอท.,ท่าอากาศอื่น ๆ ของ ทอท.,13/06/2025,คน,"23,225"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,ทย.,ท่าอากาศยานภูมิภาค,13/06/2025,คน,"17,087"
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,กพท.,ท่าอากาศยานอู่ตะเภา,13/06/2025,คน,191
ทางอากาศ,การเดินทางระหว่างจังหวัด,สาธารณะ,กพท.,ท่าอากาศยานสมุย,13/06/2025,คน,"2,834"
ทางถนน,การเดินทางระหว่างประเทศ,สาธารณะ,บขส.,รถ บขส. ขาเข้าประเทศ,13/06/2025,คน,512
ทางถนน,การเดินทางระหว่างประเทศ,สาธารณะ,บขส.,รถ บขส. ขาออกประเทศ,13/06/2025,คน,942
ทางราง,การเดินทางระหว่างประเทศ,สาธารณะ,รฟท.,รถไฟ ขาเข้าประเทศ,13/06/2025,คน,364
ทางราง,การเดินทางระหว่างประเทศ,สาธารณะ,รฟท.,รถไฟ ขาออกประเทศ,13/06/2025,คน,311
ทางน้ำ,การเดินทางระหว่างประเทศ,สาธารณะ,จท.,ท่าเรือด่านชายแดน ขาเข้าประเทศ,13/06/2025,คน,"1,914"
ทางน้ำ,การเดินทางระหว่างประเทศ,สาธารณะ,จท.,ท่าเรือด่านชายแดน ขาออกประเทศ,13/06/2025,คน,"1,852"
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทอท.,ท่าอากาศยานสุวรรณภูมิ ขาเข้าประเทศ,13/06/2025,คน,"59,569"
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทอท.,ท่าอากาศยานสุวรรณภูมิ ขาออกประเทศ,13/06/2025,คน,"46,223"
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทอท.,ท่าอากาศยานดอนเมือง ขาเข้าประเทศ,13/06/2025,คน,"14,209"
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทอท.,ท่าอากาศยานดอนเมือง ขาออกประเทศ,13/06/2025,คน,"11,718"
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทอท.,ท่าอากาศยานอื่น ๆ ของ ทอท. ขาเข้าประเทศ,13/06/2025,คน,"15,610"
ทางอากาศ,การเดินทางระหว่างประเทศ,สาธารณะ,ทอท.,ท่าอากาศยานอื่น ๆ ของ ทอท. ขาออกประเทศ,13/06/2025,คน,"14,539"
